packet_number,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
7133,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7134,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7135,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7136,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7137,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7138,S1G Beacon,61,34,-79,920,3,1,,,,,,,0,0
7139,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
7140,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7141,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7142,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7143,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7145,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7146,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7147,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7148,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7149,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7150,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7151,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7152,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7153,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7154,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7155,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7156,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7157,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7158,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7159,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7160,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7161,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7162,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7163,QoS Data,134,34,-55,920,2,8,1,0,0,0,0,0,720,0
7166,QoS Data,115,34,-56,920,2,8,1,0,0,0,0,0,720,0
7169,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7170,QoS Data,112,34,-56,920,2,8,1,0,0,0,0,0,720,0
7173,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7175,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7176,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7177,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
7178,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7179,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7180,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7181,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7182,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7183,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
7184,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7185,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7186,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7188,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7189,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7190,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7191,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7192,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7193,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7194,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7195,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7196,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7197,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7199,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7200,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7201,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7202,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7203,S1G Beacon,61,34,-83,920,3,1,,,,,,,0,0
7204,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7206,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7208,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7210,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7212,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7214,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7216,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7218,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7220,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7222,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7224,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7226,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7228,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7230,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7231,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7232,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7234,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7235,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7236,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7237,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7238,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7239,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7240,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7241,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7242,QoS Data,134,34,-54,920,2,8,1,0,0,0,0,0,720,0
7245,QoS Data,115,34,-56,920,2,8,1,0,0,0,0,0,720,0
7248,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7249,Deauthentication,64,34,-82,920,0,12,0,0,0,0,0,0,0,0
7250,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7251,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7252,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7253,QoS Data,112,34,-55,920,2,8,1,0,0,0,0,0,720,0
7256,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7257,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7258,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7259,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7260,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7261,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7262,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
7263,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7264,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7265,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7266,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7267,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7268,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7269,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7270,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7271,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7272,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
7273,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7274,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7276,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7277,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7279,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7280,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7281,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7282,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7283,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7284,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7285,S1G Beacon,61,34,-6,920,3,1,,,,,,,0,1
7286,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7287,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7288,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7289,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7290,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7291,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7292,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7293,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7294,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7295,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7296,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7297,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7298,S1G Beacon,61,34,-80,920,3,1,,,,,,,0,0
7299,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7300,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7301,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7302,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7303,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7304,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7305,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7306,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7307,QoS Data,132,34,-57,920,2,8,1,0,0,0,0,0,720,0
7310,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
7311,QoS Data,115,34,-55,920,2,8,1,0,0,0,0,0,720,0
7313,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7315,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7316,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7317,QoS Data,112,34,-55,920,2,8,1,0,0,0,0,0,720,0
7322,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7323,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7324,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7325,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7326,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7327,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7328,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7329,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7330,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7331,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7332,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7333,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7334,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7335,S1G Beacon,129,34,-6,920,3,1,,,,,,,0,1
7336,S1G Beacon,129,34,-78,920,3,1,,,,,,,0,0
7337,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7338,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7339,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7340,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7341,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7342,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7343,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7344,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7345,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
7346,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7347,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7348,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7349,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7350,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7351,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
7352,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7353,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7354,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7356,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7357,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7358,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7359,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7360,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7361,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7362,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7363,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
7364,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7365,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7366,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7367,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7368,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7369,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7370,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7371,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
7372,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
7373,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7374,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
7375,QoS Data,134,34,-55,920,2,8,1,0,0,0,0,0,720,0
7377,QoS Data,134,34,-74,920,2,8,0,0,0,0,0,0,720,0
7379,QoS Data,115,34,-56,920,2,8,1,0,0,0,0,0,720,0
7381,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7382,QoS Data,112,34,-56,920,2,8,1,0,0,0,0,0,720,0
7384,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7386,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7387,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
7388,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7389,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7390,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
7391,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7392,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7393,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7394,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7395,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7397,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7398,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
7399,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
7400,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7401,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7402,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7403,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7404,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7405,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7406,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7407,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7408,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
7409,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7410,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7411,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7412,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7413,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7414,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7415,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7416,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7417,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
7418,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7419,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7420,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7421,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7422,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7423,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7424,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7425,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7426,S1G Beacon,61,34,-76,920,3,1,,,,,,,0,0
7427,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7428,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7429,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7430,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7432,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7434,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7435,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7436,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7437,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
7438,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
7439,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7440,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7441,QoS Data,133,34,-58,920,2,8,1,0,0,0,0,0,720,0
7444,QoS Data,115,34,-57,920,2,8,1,0,0,0,0,0,720,0
7447,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7448,QoS Data,112,34,-57,920,2,8,1,0,0,0,0,0,720,0
7451,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7452,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7453,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7454,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7455,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
7456,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7457,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7458,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7459,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7460,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7461,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7462,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7463,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7464,S1G Beacon,129,34,-74,920,3,1,,,,,,,0,0
7465,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7467,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7468,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
7469,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7470,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7471,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7472,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7473,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7474,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
7475,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7477,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7478,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7479,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7480,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7481,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7482,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7484,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
7485,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7486,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7487,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7488,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7489,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7490,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
7492,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7494,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7496,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7497,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7499,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7501,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7503,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7505,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7507,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7509,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7511,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7513,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
7514,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7516,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7518,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7519,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7520,QoS Data,132,34,-52,920,2,8,1,0,0,0,0,0,720,0
7522,QoS Data,132,34,-76,920,2,8,0,0,0,0,0,0,720,0
7524,QoS Data,115,34,-56,920,2,8,1,0,0,0,0,0,720,0
7527,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7528,QoS Data,112,34,-52,920,2,8,1,0,0,0,0,0,720,0
7531,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7532,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7534,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7535,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7536,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7537,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7538,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7539,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7540,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7541,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7542,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7543,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
7544,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7545,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7546,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7547,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7548,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7549,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7550,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7551,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7552,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
7553,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7554,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7555,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7556,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7557,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7558,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7559,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7560,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7561,S1G Beacon,129,34,-76,920,3,1,,,,,,,0,0
7562,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7563,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7564,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7565,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7567,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7568,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7569,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7570,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7571,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7572,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7573,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
7574,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7575,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7576,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7577,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7578,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7579,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7580,S1G Beacon,129,34,-77,920,3,1,,,,,,,0,0
7581,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7582,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7583,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7584,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7585,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7586,QoS Data,133,34,-54,920,2,8,1,0,0,0,0,0,720,0
7589,QoS Data,115,34,-57,920,2,8,1,0,0,0,0,0,720,0
7592,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7593,QoS Data,112,34,-55,920,2,8,1,0,0,0,0,0,720,0
7596,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7597,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7598,S1G Beacon,61,34,-78,920,3,1,,,,,,,0,0
7599,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7600,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7601,S1G Beacon,61,34,-48,920,3,1,,,,,,,0,1
7602,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7603,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7604,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7605,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
7606,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7607,S1G Beacon,129,34,-79,920,3,1,,,,,,,0,0
7608,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7609,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7611,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7612,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7613,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
7614,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
7615,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7616,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7617,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
7618,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7619,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7620,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
7621,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
7622,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
7623,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
7624,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
